text	label
fuck i have a headache and it 's so sore	1
i have to wait until i get my iphone	1
please help me get a good start on this day i 'll have to wait for	1
aww man i wish i was in	1
will be in a few weeks	1
i am so tired of being unemployed	1
i have to go to work tomorrow and i do n't want to go back to work tomorrow	1
let 's hope it 's not a bad idea	1
i have to wait till november	1
x i have to wait until november	1
i have to wait until i can get a new phone	1
we 're all in the middle east and	1
my phone died i was just wondering why	1
just finished my last day at the beach	1
u know what 's the point of having to do it all over	1
why do i have so much work	1
i am not a fan of this one	1
if you 're not in the mood for a job	1
for the first day in a long while	1
what a beautiful day to have a beautiful sunday morning	1
just got home and it was fun but now i am wide	1
have to wait till tomorrow to get my iphone 3g	1
is going out for the day with my family	1
i am so sorry i missed you last	1
im so sorry i missed you last nite i was	1
same here i am going out for the	1
off to the gym to see the new	1
wishing i could go to sleep but	1
i am so sorry i could not	1
i am not sure if i can make	1
woot woot woot woot woop woop woop woop woop	1
still waiting on the new moon trailor	1
you are so sweet i am a fan	1
i am so tired of this	1
just got back from the gym	1
a little late but i have to go to	1
haha yeah i know but it was	1
just got back from the mall and	1
i am so tired i have to work	1
did you see my tweet about the new	1
is going out for the day	1
and i do not know what i am going to wear today	1
every single one of my favorite songs	1
quotgt i'm not sure i can do that but it	1
anyway i am going to bed now i have a	1
to be fair i'm going to miss you	1
10 days until i can get my hands	1
oh and the sun is out	1
i have to wait till november	1
as a matter you may dancequot and i will have a look	1
i am so sorry to see that	1
and i do n't know how to make it to the store i have to wait	1
np i just saw a dead spider on the side	1
i am not sure if it is the same as i	1
but it 's a bit chilly here in	1
hope you have fun in your new york trip	1
hee i love the new song but it 's so	1
thinks i have a fever and i	1
feels like i have n't talked to her since last night and i miss him	1
i have to wait till november to	1
i'm so sorry to see that you are having a bad day and	1
i am not sure i can get a job in my	1
i have a feeling i will be in the office for a few days but i have to go to the dentist tomorrow	1
i have a headache and i ca	1
it was a good one but i	1
ahhhh i have to work today	1
no i did not know i was	1
is it possible to be a little bit taller than	1
gym is a good thing i have to work	1
radio disney and wolverine are the best	1
leon is the best thing ever i	1
im so sorry to see you guys go	1
also i am a bit worried	1
no i do not have any	1
not sure i can get it	1
i have to go back to school tomorrow	1
i have a feeling i will be able 2	1
ooo i love you so much you are	1
i have to go back to school	1
relaxing with my baby girl and her little	1
yeah it was a great show	1
wah you are the only one who thinks that	1
i have a headache i feel like a bad	1
off for the day with the fam and my friends	1
so much to learn for my exam	1
she 's a good friend and a great friend	1
hrmm it was a good day	1
i am not sure if it is the real kristen	1
am not looking forward to it	1
i have to wait till november to	1
heard the news about the air france flight	1
it was so much better than i expected	1
really really wants a blackberry but i ca n't find it anywhere near my house	1
at least i can get my own	1
ah well i guess i should go and	1
trying to figure this out i am so bored and i	1
time to go home to sleep and watch	1
had to get my wisdom teeth removed	1
i am not a big fan of your work but i am a little bit biased	1
i am so sorry i could not	1
pouting at the end and i have to work	1
its a good thing that i have a lot of things planned to do today and	1
in the car with my mom	1
like a million times in the last two weeks	1
ahhhh i just realized that my phone died	1
still waiting for my new phone	1
luckily i have a lot of work to do	1
mornin' all my new followers welcome to the	1
i have to go back to work	1
when i get home i 'll be in a few	1
and i do n't know how much	1
well it was n't the best of the year	1
a lot of people are following you	1
damn i have to go back to school	1
do you know how to use the internet	1
i have a headache i feel nauseous and my stomach	1
i am so sorry i could n't go	1
argh i have to go to school	1
lmaooo yeah i know but it was n't that good	1
do n't know what to say	1
im not going to be there for the	1
for some reason my phone wo not connect to my phone i ca n't update my twitter	1
ca to sleep comfortably and my throat hurts so	1
i have to wait until november	1
i have to go to work	1
unfortunately i do n't think it 's going to be a fun day for	1
so much to learn for my exam tomorrow i have	1
hardly heard of it but i 'll try	1
my mom just called me a little bit ago	1
i have to go to the dentist	1
i have to go to work	1
is going to the mall with the girls and the girls and then going to the beach	1
i am so tired of being unemployed and not	1
i have to wait till i can get a new one and i ca my computer to my phone	1
is going to the mall with the fam and the	1
hope you have fun in your new album and i love your	1
i am not sure i 'll be able to make a	1
next time you 're in the area	1
i am not a big fan of the dark	1
i have a feeling i 'll be able 2	1
so much for my birthday dinner	1
a little late but i have to go back to	1
pshh i'm not a big fan	1
my phone is dead and i'm not even a charger yet	1
so much for my day off work tomorrow	1
all the way to the airport and the mall	1
ahh i love you so so so	1
well it 's a bit of an effort to get to work on a sunday	1
is going out for the night with my mom	1
why is n't it so hard	1
not sure if i can get any of those	1
ampamp i have a headache and it	1
aw man i miss my old phone	1
way too many people are so rude	1
still waiting for the iphone 30 software	1
time for a nap and a movie night	1
looks like i have a lot to	1
i am so tired of being unemployed and i ca n't sleep	1
busted the first half of my life	1
the sun has gone down and i'm still in the	1
i am so tired of this	1
still waiting for my new phone	1
until i get my hair done i have a new dress	1
guys are the only ones who can get the iphone 3gs	1
im not sure if it is a sign or a fake thing	1
home alone and i have a headache	1
i am not a big fan	1
i am so sorry to see that	1
going to the beach today with my dad	1
damnn my mom just told me that she 's a	1
i'm so glad you had fun last	1
yess it 's a great song but it is n't a	1
indeed i am not sure if i can do anything but	1
ya i am a big dork	1
sounds familiar with my new iphone	1
sick and i have to go back home to work on my day	1
a lot more than the other one but i have	1
how did you get the picture up on	1
just got back home from the gym and i	1
you are a good girl and i am	1
do you know what 's wrong with my	1
chandler 's not coming back to the states today	1
sick of the rain and rain in my room and my	1
having to get my hair cut	1
i am not sure i can get a decent one for my iphone but it wo me	1
i have a feeling it wo n't happen	1
posted the new song from the new album and it looks amazing i	1
3rd day of school and i am going to miss the rest of	1
you are a good friend and you	1
has been a very busy week and i am	1
i have a headache and i have a headache	1
guess i should have been able to sleep	1
i am so sorry i could n't make the cut today	1
i am not sure i 'll be there	1
bird 's appt is over and i have no money	1
'you are so much better than me	1
off for a walk with the girls and the	1
im not going to the concert tonight i think im going	1
